,RoundIndex,VoterID,Util1,Util2,Util3,NumberOfCandidates,NumVotes,Pref1,Pref2,Pref3,VotesCand1PreVote,VotesCand2PreVote,VotesCand3PreVote,PointsPreVote,Vote,GameIndexInSession,SessionIDX,Action,VotesPref1PreVote,VotesPref2PreVote,VotesPref3PreVote,VotesLeader_poll,VotesRunnerup_poll,VotesThird_poll,GAP12_poll,GAP23_poll,GAP13_poll,GAP12_pref_poll,GAP23_pref_poll,GAP13_pref_poll,Pref3_pos,Pos1_pref,Pref1_pos,Pos2_pref,Pref2_pos,Pos3_pref,Scenario,Scenario_type,GAPL1_Pref_poll,GAPL2_Pref_poll,GAPL3_Pref_poll,Pos12,Pos23,Pos13,PosL1,PosL2,PosL3
2480,8653,A2RMQ5JBYNBPP5,20,10,0,3,1007,3,2,1,322,344,340,10,2,2,1,2,340,344,322,344,340.0,322,4.0,18.0,22,-4,22,18,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,4,0,22,1.0,-2.0,-1.0,-1.0,0.0,-2.0
2481,8654,0FvLubAz8D4awch,20,10,0,3,1007,1,3,2,275,366,365,5,3,4,1,2,275,365,366,366,365.0,275,1.0,90.0,91,-90,-1,-91,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,91,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2482,8655,jc93zK9Tz2Dk8iD,20,10,0,3,1007,3,1,2,269,378,359,0,3,31,1,1,359,269,378,378,359.0,269,19.0,90.0,109,90,-109,-19,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,19,109,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2483,8656,A2RMQ5JBYNBPP5,20,10,0,3,1007,1,3,2,318,353,335,0,2,3,1,3,318,335,353,353,335.0,318,18.0,17.0,35,-17,-18,-35,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,35,18,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2484,8657,0FvLubAz8D4awch,20,10,0,3,1007,1,2,3,323,343,340,10,2,5,1,2,323,343,340,343,340.0,323,3.0,17.0,20,-20,3,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,20,0,3,2.0,-1.0,1.0,-2.0,0.0,-1.0
2485,8658,jc93zK9Tz2Dk8iD,20,10,0,3,1007,1,2,3,313,365,328,10,1,32,1,1,313,365,328,365,328.0,313,37.0,15.0,52,-52,37,-15,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,52,0,37,2.0,-1.0,1.0,-2.0,0.0,-1.0
2486,8660,0FvLubAz8D4awch,20,10,0,3,1007,1,3,2,274,368,364,0,1,6,1,1,274,364,368,368,364.0,274,4.0,90.0,94,-90,-4,-94,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,94,4,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2487,8661,jc93zK9Tz2Dk8iD,20,10,0,3,1007,2,1,3,313,365,328,20,2,33,1,1,365,313,328,365,328.0,313,37.0,15.0,52,52,-15,37,2.0,1.0,1.0,3.0,3.0,2.0,2,TRT,0,52,37,-2.0,1.0,-1.0,0.0,-2.0,-1.0
2488,8662,A2RMQ5JBYNBPP5,20,10,0,3,1007,1,2,3,323,343,340,10,2,4,1,2,323,343,340,343,340.0,323,3.0,17.0,20,-20,3,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,20,0,3,2.0,-1.0,1.0,-2.0,0.0,-1.0
2489,8663,jc93zK9Tz2Dk8iD,20,10,0,3,1007,3,1,2,274,368,364,0,3,34,1,1,364,274,368,368,364.0,274,4.0,90.0,94,90,-94,-4,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,4,94,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2490,8664,0FvLubAz8D4awch,20,10,0,3,1007,3,2,1,325,341,340,10,2,7,1,2,340,341,325,341,340.0,325,1.0,15.0,16,-1,16,15,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,1,0,16,1.0,-2.0,-1.0,-1.0,0.0,-2.0
2491,8665,jc93zK9Tz2Dk8iD,20,10,0,3,1007,1,2,3,215,565,226,10,1,35,1,1,215,565,226,565,226.0,215,339.0,11.0,350,-350,339,-11,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,350,0,339,2.0,-1.0,1.0,-2.0,0.0,-1.0
2492,8666,A2RMQ5JBYNBPP5,20,10,0,3,1007,3,1,2,325,341,340,10,3,5,1,1,340,325,341,341,340.0,325,1.0,15.0,16,15,-16,-1,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,1,16,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2493,8667,0FvLubAz8D4awch,20,10,0,3,1007,3,1,2,333,338,335,0,3,8,1,1,335,333,338,338,335.0,333,3.0,2.0,5,2,-5,-3,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,3,5,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2494,8668,jc93zK9Tz2Dk8iD,20,10,0,3,1007,1,2,3,290,409,307,10,1,36,1,1,290,409,307,409,307.0,290,102.0,17.0,119,-119,102,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,119,0,102,2.0,-1.0,1.0,-2.0,0.0,-1.0
2495,8669,0FvLubAz8D4awch,20,10,0,3,1007,1,2,3,313,365,328,10,1,9,1,1,313,365,328,365,328.0,313,37.0,15.0,52,-52,37,-15,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,52,0,37,2.0,-1.0,1.0,-2.0,0.0,-1.0
2496,8670,A3FXVNZ5VG98IP,20,10,0,3,1007,1,3,2,329,347,330,0,1,28,1,1,329,330,347,347,330.0,329,17.0,1.0,18,-1,-17,-18,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,18,17,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2497,8671,A2RMQ5JBYNBPP5,20,10,0,3,1006,1,3,2,334,336,335,0,1,6,1,1,334,335,336,336,335.0,334,1.0,1.0,2,-1,-1,-2,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2498,8672,0FvLubAz8D4awch,20,10,0,3,1007,3,1,2,275,366,365,0,1,10,1,2,365,275,366,366,365.0,275,1.0,90.0,91,90,-91,-1,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,1,91,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2499,8673,A2RMQ5JBYNBPP5,20,10,0,3,1007,3,2,1,290,409,307,10,2,7,1,2,307,409,290,409,307.0,290,102.0,17.0,119,-102,119,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,102,0,119,1.0,-2.0,-1.0,-1.0,0.0,-2.0
2500,8674,0FvLubAz8D4awch,20,10,0,3,1007,3,2,1,318,353,335,10,2,11,1,2,335,353,318,353,335.0,318,18.0,17.0,35,-18,35,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,18,0,35,1.0,-2.0,-1.0,-1.0,0.0,-2.0
2501,8675,A2RMQ5JBYNBPP5,20,10,0,3,1007,1,3,2,269,378,359,0,1,8,1,1,269,359,378,378,359.0,269,19.0,90.0,109,-90,-19,-109,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,109,19,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2502,8676,0FvLubAz8D4awch,20,10,0,3,1007,3,2,1,290,409,307,10,2,12,1,2,307,409,290,409,307.0,290,102.0,17.0,119,-102,119,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,102,0,119,1.0,-2.0,-1.0,-1.0,0.0,-2.0
2503,8677,A2RMQ5JBYNBPP5,20,10,0,3,1007,2,1,3,290,409,307,20,2,9,1,1,409,290,307,409,307.0,290,102.0,17.0,119,119,-17,102,2.0,1.0,1.0,3.0,3.0,2.0,2,TRT,0,119,102,-2.0,1.0,-1.0,0.0,-2.0,-1.0
2504,8678,A2RMQ5JBYNBPP5,20,10,0,3,1007,3,2,1,318,353,335,10,3,10,1,1,335,353,318,353,335.0,318,18.0,17.0,35,-18,35,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,18,0,35,1.0,-2.0,-1.0,-1.0,0.0,-2.0
2505,8679,A2RMQ5JBYNBPP5,20,10,0,3,1007,3,1,2,323,343,340,0,3,11,1,1,340,323,343,343,340.0,323,3.0,17.0,20,17,-20,-3,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,3,20,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2506,8680,0FvLubAz8D4awch,20,10,0,3,1007,1,2,3,322,344,340,10,2,13,1,2,322,344,340,344,340.0,322,4.0,18.0,22,-22,4,-18,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,22,0,4,2.0,-1.0,1.0,-2.0,0.0,-1.0
2507,8681,A39LCA9B4WIJQD,20,10,0,3,1007,1,3,2,333,338,335,0,3,15,1,2,333,335,338,338,335.0,333,3.0,2.0,5,-2,-3,-5,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,5,3,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2508,8682,0FvLubAz8D4awch,20,10,0,3,1007,3,1,2,325,341,340,10,3,14,1,1,340,325,341,341,340.0,325,1.0,15.0,16,15,-16,-1,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,1,16,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2509,8683,A2RMQ5JBYNBPP5,20,10,0,3,1007,2,1,3,313,365,328,20,2,12,1,1,365,313,328,365,328.0,313,37.0,15.0,52,52,-15,37,2.0,1.0,1.0,3.0,3.0,2.0,2,TRT,0,52,37,-2.0,1.0,-1.0,0.0,-2.0,-1.0
2510,8684,A2RMQ5JBYNBPP5,20,10,0,3,1007,3,1,2,329,347,330,0,3,13,1,1,330,329,347,347,330.0,329,17.0,1.0,18,1,-18,-17,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,17,18,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2511,8685,0FvLubAz8D4awch,20,10,0,3,1007,1,2,3,325,341,340,5,3,15,1,3,325,341,340,341,340.0,325,1.0,15.0,16,-16,1,-15,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,16,0,1,2.0,-1.0,1.0,-2.0,0.0,-1.0
2512,8686,0FvLubAz8D4awch,20,10,0,3,1006,1,3,2,334,336,335,0,2,16,1,3,334,335,336,336,335.0,334,1.0,1.0,2,-1,-1,-2,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2513,8687,A2RMQ5JBYNBPP5,20,10,0,3,1007,1,3,2,329,347,330,0,2,14,1,3,329,330,347,347,330.0,329,17.0,1.0,18,-1,-17,-18,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,18,17,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2514,8688,0FvLubAz8D4awch,20,10,0,3,1007,3,2,1,323,343,340,10,3,17,1,1,340,343,323,343,340.0,323,3.0,17.0,20,-3,20,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,3,0,20,1.0,-2.0,-1.0,-1.0,0.0,-2.0
2515,8689,A2RMQ5JBYNBPP5,20,10,0,3,1007,3,2,1,215,565,226,10,2,15,1,2,226,565,215,565,226.0,215,339.0,11.0,350,-339,350,11,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,339,0,350,1.0,-2.0,-1.0,-1.0,0.0,-2.0
2516,8690,0FvLubAz8D4awch,20,10,0,3,1007,3,2,1,322,344,340,10,2,18,1,2,340,344,322,344,340.0,322,4.0,18.0,22,-4,22,18,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,4,0,22,1.0,-2.0,-1.0,-1.0,0.0,-2.0
2517,8691,nDIm6AQs2rRYGp1,20,10,0,3,1007,1,3,2,269,378,359,0,1,31,1,1,269,359,378,378,359.0,269,19.0,90.0,109,-90,-19,-109,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,109,19,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2518,8692,A2RMQ5JBYNBPP5,20,10,0,3,1007,2,3,1,301,371,334,20,2,16,1,1,371,334,301,371,334.0,301,37.0,33.0,70,37,33,70,3.0,1.0,1.0,2.0,2.0,3.0,1,TRT,0,37,70,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
2519,8693,A2RMQ5JBYNBPP5,20,10,0,3,1007,1,2,3,215,565,226,10,2,17,1,2,215,565,226,565,226.0,215,339.0,11.0,350,-350,339,-11,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,350,0,339,2.0,-1.0,1.0,-2.0,0.0,-1.0
2520,8694,0FvLubAz8D4awch,20,10,0,3,1007,1,3,2,329,347,330,0,2,19,1,3,329,330,347,347,330.0,329,17.0,1.0,18,-1,-17,-18,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,18,17,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2521,8695,A2RMQ5JBYNBPP5,20,10,0,3,1007,3,1,2,274,368,364,0,2,18,1,3,364,274,368,368,364.0,274,4.0,90.0,94,90,-94,-4,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,4,94,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2522,8696,0FvLubAz8D4awch,20,10,0,3,1007,2,1,3,290,409,307,20,1,20,1,2,409,290,307,409,307.0,290,102.0,17.0,119,119,-17,102,2.0,1.0,1.0,3.0,3.0,2.0,2,TRT,0,119,102,-2.0,1.0,-1.0,0.0,-2.0,-1.0
2523,8697,A2RMQ5JBYNBPP5,20,10,0,3,1007,3,2,1,323,343,340,10,2,19,1,2,340,343,323,343,340.0,323,3.0,17.0,20,-3,20,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,3,0,20,1.0,-2.0,-1.0,-1.0,0.0,-2.0
2524,8698,0FvLubAz8D4awch,20,10,0,3,1007,1,3,2,269,378,359,0,3,21,1,2,269,359,378,378,359.0,269,19.0,90.0,109,-90,-19,-109,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,109,19,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2525,8699,0FvLubAz8D4awch,20,10,0,3,1006,3,1,2,334,336,335,0,1,22,1,2,335,334,336,336,335.0,334,1.0,1.0,2,1,-2,-1,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,1,2,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2526,8700,A2RMQ5JBYNBPP5,20,10,0,3,1007,3,1,2,275,366,365,10,3,20,1,1,365,275,366,366,365.0,275,1.0,90.0,91,90,-91,-1,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,1,91,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2527,8701,0FvLubAz8D4awch,20,10,0,3,1007,3,1,2,274,368,364,0,3,23,1,1,364,274,368,368,364.0,274,4.0,90.0,94,90,-94,-4,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,4,94,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2528,8702,A3FXVNZ5VG98IP,20,10,0,3,1007,2,3,1,301,371,334,20,2,3,1,1,371,334,301,371,334.0,301,37.0,33.0,70,37,33,70,3.0,1.0,1.0,2.0,2.0,3.0,1,TRT,0,37,70,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
2529,8703,A2SA1GVUZ3GBTU,20,10,0,3,1007,3,2,1,323,343,340,10,3,11,1,1,340,343,323,343,340.0,323,3.0,17.0,20,-3,20,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,3,0,20,1.0,-2.0,-1.0,-1.0,0.0,-2.0
2530,8704,A2RMQ5JBYNBPP5,20,10,0,3,1007,1,3,2,333,338,335,0,1,21,1,1,333,335,338,338,335.0,333,3.0,2.0,5,-2,-3,-5,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,5,3,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2531,8705,0FvLubAz8D4awch,20,10,0,3,1007,2,3,1,280,415,311,20,3,24,1,2,415,311,280,415,311.0,280,104.0,31.0,135,104,31,135,3.0,1.0,1.0,2.0,2.0,3.0,1,TRT,0,104,135,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
2532,8706,A2RMQ5JBYNBPP5,20,10,0,3,1007,1,3,2,274,368,364,0,3,22,1,2,274,364,368,368,364.0,274,4.0,90.0,94,-90,-4,-94,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,94,4,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2533,8707,0FvLubAz8D4awch,20,10,0,3,1007,1,2,3,318,353,335,10,1,25,1,1,318,353,335,353,335.0,318,18.0,17.0,35,-35,18,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,35,0,18,2.0,-1.0,1.0,-2.0,0.0,-1.0
2534,8708,0FvLubAz8D4awch,20,10,0,3,1007,1,3,2,318,353,335,0,1,26,1,1,318,335,353,353,335.0,318,18.0,17.0,35,-17,-18,-35,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,35,18,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2535,8709,A2RMQ5JBYNBPP5,20,10,0,3,1007,3,2,1,313,365,328,10,2,23,1,2,328,365,313,365,328.0,313,37.0,15.0,52,-37,52,15,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,37,0,52,1.0,-2.0,-1.0,-1.0,0.0,-2.0
2536,8710,0FvLubAz8D4awch,20,10,0,3,1007,3,2,1,215,565,226,10,2,27,1,2,226,565,215,565,226.0,215,339.0,11.0,350,-339,350,11,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,339,0,350,1.0,-2.0,-1.0,-1.0,0.0,-2.0
2537,8711,A2RMQ5JBYNBPP5,20,10,0,3,1007,1,3,2,323,343,340,0,2,24,1,3,323,340,343,343,340.0,323,3.0,17.0,20,-17,-3,-20,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,20,3,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2538,8712,A3FXVNZ5VG98IP,20,10,0,3,1007,1,3,2,269,378,359,0,3,29,1,2,269,359,378,378,359.0,269,19.0,90.0,109,-90,-19,-109,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,109,19,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2539,8713,0FvLubAz8D4awch,20,10,0,3,1007,1,3,2,323,343,340,0,2,28,1,3,323,340,343,343,340.0,323,3.0,17.0,20,-17,-3,-20,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,20,3,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2540,8714,A2RMQ5JBYNBPP5,20,10,0,3,1007,3,1,2,269,378,359,0,3,25,1,1,359,269,378,378,359.0,269,19.0,90.0,109,90,-109,-19,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,19,109,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2541,8715,0FvLubAz8D4awch,20,10,0,3,1007,3,1,2,269,378,359,0,3,29,1,1,359,269,378,378,359.0,269,19.0,90.0,109,90,-109,-19,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,19,109,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2542,8716,A2RMQ5JBYNBPP5,20,10,0,3,1006,3,1,2,334,336,335,10,3,26,1,1,335,334,336,336,335.0,334,1.0,1.0,2,1,-2,-1,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,1,2,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2543,8717,0FvLubAz8D4awch,20,10,0,3,1007,1,2,3,215,565,226,10,2,30,1,2,215,565,226,565,226.0,215,339.0,11.0,350,-350,339,-11,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,350,0,339,2.0,-1.0,1.0,-2.0,0.0,-1.0
2544,8718,A2RMQ5JBYNBPP5,20,10,0,3,1007,1,2,3,322,344,340,10,1,27,1,1,322,344,340,344,340.0,322,4.0,18.0,22,-22,4,-18,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,22,0,4,2.0,-1.0,1.0,-2.0,0.0,-1.0
2545,8719,0FvLubAz8D4awch,20,10,0,3,1007,3,2,1,313,365,328,10,2,31,1,2,328,365,313,365,328.0,313,37.0,15.0,52,-37,52,15,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,37,0,52,1.0,-2.0,-1.0,-1.0,0.0,-2.0
2546,8720,A2RMQ5JBYNBPP5,20,10,0,3,1007,1,2,3,318,353,335,10,2,28,1,2,318,353,335,353,335.0,318,18.0,17.0,35,-35,18,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,35,0,18,2.0,-1.0,1.0,-2.0,0.0,-1.0
2547,8721,0FvLubAz8D4awch,20,10,0,3,1007,2,3,1,301,371,334,20,2,32,1,1,371,334,301,371,334.0,301,37.0,33.0,70,37,33,70,3.0,1.0,1.0,2.0,2.0,3.0,1,TRT,0,37,70,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
2548,8722,A2RMQ5JBYNBPP5,20,10,0,3,1007,1,3,2,275,366,365,0,2,29,1,3,275,365,366,366,365.0,275,1.0,90.0,91,-90,-1,-91,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,91,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2549,8723,A3R21KIGJQ4A51,20,10,0,3,1007,1,2,3,325,341,340,10,2,9,1,2,325,341,340,341,340.0,325,1.0,15.0,16,-16,1,-15,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,16,0,1,2.0,-1.0,1.0,-2.0,0.0,-1.0
2550,8724,0FvLubAz8D4awch,20,10,0,3,1007,1,3,2,333,338,335,0,1,33,1,1,333,335,338,338,335.0,333,3.0,2.0,5,-2,-3,-5,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,5,3,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2551,8725,A2RMQ5JBYNBPP5,20,10,0,3,1007,1,2,3,290,409,307,10,2,30,1,2,290,409,307,409,307.0,290,102.0,17.0,119,-119,102,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,119,0,102,2.0,-1.0,1.0,-2.0,0.0,-1.0
2552,8726,0FvLubAz8D4awch,20,10,0,3,1007,3,1,2,323,343,340,0,3,34,1,1,340,323,343,343,340.0,323,3.0,17.0,20,17,-20,-3,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,3,20,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2553,8727,A2RMQ5JBYNBPP5,20,10,0,3,1007,1,2,3,325,341,340,10,2,31,1,2,325,341,340,341,340.0,325,1.0,15.0,16,-16,1,-15,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,16,0,1,2.0,-1.0,1.0,-2.0,0.0,-1.0
2554,8728,0FvLubAz8D4awch,20,10,0,3,1007,2,1,3,313,365,328,20,2,35,1,1,365,313,328,365,328.0,313,37.0,15.0,52,52,-15,37,2.0,1.0,1.0,3.0,3.0,2.0,2,TRT,0,52,37,-2.0,1.0,-1.0,0.0,-2.0,-1.0
2555,8729,A2RMQ5JBYNBPP5,20,10,0,3,1007,3,1,2,318,353,335,0,2,32,1,3,335,318,353,353,335.0,318,18.0,17.0,35,17,-35,-18,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,18,35,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2556,8730,0FvLubAz8D4awch,20,10,0,3,1007,3,1,2,329,347,330,0,1,36,1,2,330,329,347,347,330.0,329,17.0,1.0,18,1,-18,-17,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,17,18,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2557,8731,A2RMQ5JBYNBPP5,20,10,0,3,1007,3,1,2,333,338,335,0,3,33,1,1,335,333,338,338,335.0,333,3.0,2.0,5,2,-5,-3,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,3,5,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2558,8732,A2RMQ5JBYNBPP5,20,10,0,3,1007,1,3,2,325,341,340,0,1,34,1,1,325,340,341,341,340.0,325,1.0,15.0,16,-15,-1,-16,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,16,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2559,8734,A2RMQ5JBYNBPP5,20,10,0,3,1007,2,3,1,280,415,311,20,2,35,1,1,415,311,280,415,311.0,280,104.0,31.0,135,104,31,135,3.0,1.0,1.0,2.0,2.0,3.0,1,TRT,0,104,135,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
2560,8735,A2RMQ5JBYNBPP5,20,10,0,3,1007,1,2,3,313,365,328,10,1,36,1,1,313,365,328,365,328.0,313,37.0,15.0,52,-52,37,-15,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,52,0,37,2.0,-1.0,1.0,-2.0,0.0,-1.0
2561,8737,A2XE89KFI1DRPQ,20,10,0,3,1007,3,2,1,323,343,340,10,3,2,1,1,340,343,323,343,340.0,323,3.0,17.0,20,-3,20,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,3,0,20,1.0,-2.0,-1.0,-1.0,0.0,-2.0
2562,8738,A2XE89KFI1DRPQ,20,10,0,3,1007,1,3,2,274,368,364,0,1,3,1,1,274,364,368,368,364.0,274,4.0,90.0,94,-90,-4,-94,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,94,4,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2563,8739,A2XE89KFI1DRPQ,20,10,0,3,1007,1,3,2,275,366,365,0,1,4,1,1,275,365,366,366,365.0,275,1.0,90.0,91,-90,-1,-91,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,91,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2564,8740,A2XE89KFI1DRPQ,20,10,0,3,1007,1,3,2,323,343,340,0,1,5,1,1,323,340,343,343,340.0,323,3.0,17.0,20,-17,-3,-20,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,20,3,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2565,8741,A2XE89KFI1DRPQ,20,10,0,3,1006,3,1,2,334,336,335,10,3,6,1,1,335,334,336,336,335.0,334,1.0,1.0,2,1,-2,-1,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,1,2,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
2566,8742,A2XE89KFI1DRPQ,20,10,0,3,1007,3,2,1,322,344,340,10,3,7,1,1,340,344,322,344,340.0,322,4.0,18.0,22,-4,22,18,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,4,0,22,1.0,-2.0,-1.0,-1.0,0.0,-2.0
2567,8743,nDIm6AQs2rRYGp1,20,10,0,3,1007,1,3,2,318,353,335,0,3,32,1,2,318,335,353,353,335.0,318,18.0,17.0,35,-17,-18,-35,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,35,18,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2568,8744,A2XE89KFI1DRPQ,20,10,0,3,1007,1,2,3,322,344,340,10,2,8,1,2,322,344,340,344,340.0,322,4.0,18.0,22,-22,4,-18,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,22,0,4,2.0,-1.0,1.0,-2.0,0.0,-1.0
2569,8745,A2XE89KFI1DRPQ,20,10,0,3,1007,1,3,2,329,347,330,0,1,9,1,1,329,330,347,347,330.0,329,17.0,1.0,18,-1,-17,-18,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,18,17,0,1.0,1.0,2.0,-2.0,-1.0,0.0
2570,8746,A2XE89KFI1DRPQ,20,10,0,3,1007,1,2,3,215,565,226,10,1,10,1,1,215,565,226,565,226.0,215,339.0,11.0,350,-350,339,-11,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,350,0,339,2.0,-1.0,1.0,-2.0,0.0,-1.0
