,NumberOfCandidates,Util1,Util2,Util3,NumVotes,GameIndexInSession,SessionIDX,VoterID,Pref1,Pref2,Pref3,Action,VotesCand1PreVote,VotesCand2PreVote,VotesCand3PreVote,RoundIndex,Vote,VotesPref1PreVote,VotesPref2PreVote,VotesPref3PreVote,VotesLeader_poll,VotesRunnerup_poll,VotesThird_poll,GAP12_poll,GAP23_poll,GAP13_poll,GAP12_pref_poll,GAP23_pref_poll,GAP13_pref_poll,Pref1_pos,Pos1_pref,Pref2_pos,Pos2_pref,Pref3_pos,Pos3_pref,Scenario,Scenario_type,GAPL1_Pref_poll,GAPL2_Pref_poll,GAPL3_Pref_poll,Pos12,Pos23,Pos13,PosL1,PosL2,PosL3
6631,3,20,10,0,1009,14,1,VOm6nZ,1,2,3,3,409,307,292,6632,3,409,307,292,409,307.0,292,102.0,15.0,117,102,15,117,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,102,117,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
6632,3,20,10,0,1009,15,1,VOm6nZ,1,3,2,3,405,402,201,6633,2,405,201,402,405,402.0,201,3.0,201.0,204,204,-201,3,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,204,3,-2.0,1.0,-1.0,0.0,-2.0,-1.0
6633,3,20,10,0,1009,16,1,VOm6nZ,1,3,2,2,403,303,302,6634,3,403,302,303,403,303.0,302,100.0,1.0,101,101,-1,100,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,101,100,-2.0,1.0,-1.0,0.0,-2.0,-1.0
6634,3,20,10,0,1010,17,1,VOm6nZ,2,1,3,2,521,390,98,6635,1,390,521,98,521,390.0,98,131.0,292.0,423,-131,423,292,2.0,2.0,1.0,1.0,3.0,3.0,3,WLB,131,0,423,1.0,-2.0,-1.0,-1.0,0.0,-2.0
6635,3,20,10,0,1010,18,1,VOm6nZ,3,1,2,2,405,304,300,6636,3,300,405,304,405,304.0,300,101.0,4.0,105,-105,101,-4,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,105,0,101,2.0,-1.0,1.0,-2.0,0.0,-1.0
6636,3,20,10,0,1009,19,1,VOm6nZ,1,3,2,1,353,336,319,6637,1,353,319,336,353,336.0,319,17.0,17.0,34,34,-17,17,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,34,17,-2.0,1.0,-1.0,0.0,-2.0,-1.0
6637,3,20,10,0,1009,5,1,KRyfCz,2,1,3,1,348,330,330,6638,2,330,348,330,348,330.0,330,18.0,0.0,18,-18,18,0,2.0,2.0,1.0,1.0,3.0,3.0,3,WLB,18,0,18,1.0,-2.0,-1.0,-1.0,0.0,-2.0
6638,3,20,10,0,1009,4,1,S2QTwq,1,3,2,1,672,269,67,6639,1,672,67,269,672,269.0,67,403.0,202.0,605,605,-202,403,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,605,403,-2.0,1.0,-1.0,0.0,-2.0,-1.0
6639,3,20,10,0,1009,20,1,VOm6nZ,3,2,1,3,349,332,327,6640,1,327,332,349,349,332.0,327,17.0,5.0,22,-5,-17,-22,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,22,17,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6640,3,20,10,0,1009,3,1,JaepXc,1,2,3,1,405,402,201,6641,1,405,402,201,405,402.0,201,3.0,201.0,204,3,201,204,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,3,204,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
6641,3,20,10,0,1009,21,1,VOm6nZ,1,2,3,2,348,332,328,6642,2,348,332,328,348,332.0,328,16.0,4.0,20,16,4,20,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,16,20,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
6642,3,20,10,0,1009,6,1,KRyfCz,2,1,3,2,416,394,198,6643,1,394,416,198,416,394.0,198,22.0,196.0,218,-22,218,196,2.0,2.0,1.0,1.0,3.0,3.0,3,WLB,22,0,218,1.0,-2.0,-1.0,-1.0,0.0,-2.0
6643,3,20,10,0,1009,22,1,VOm6nZ,1,2,3,1,415,395,198,6644,1,415,395,198,415,395.0,198,20.0,197.0,217,20,197,217,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,20,217,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
6644,3,20,10,0,1009,23,1,VOm6nZ,3,2,1,3,562,225,221,6645,1,221,225,562,562,225.0,221,337.0,4.0,341,-4,-337,-341,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,341,337,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6645,3,20,10,0,1009,7,1,KRyfCz,2,1,3,2,406,401,201,6646,1,401,406,201,406,401.0,201,5.0,200.0,205,-5,205,200,2.0,2.0,1.0,1.0,3.0,3.0,3,WLB,5,0,205,1.0,-2.0,-1.0,-1.0,0.0,-2.0
6646,3,20,10,0,1009,24,1,VOm6nZ,2,1,3,2,362,324,322,6647,1,324,362,322,362,324.0,322,38.0,2.0,40,-38,40,2,2.0,2.0,1.0,1.0,3.0,3.0,3,WLB,38,0,40,1.0,-2.0,-1.0,-1.0,0.0,-2.0
6647,3,20,10,0,1009,25,1,VOm6nZ,3,1,2,1,451,446,111,6648,2,111,451,446,451,446.0,111,5.0,335.0,340,-340,5,-335,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,340,0,5,2.0,-1.0,1.0,-2.0,0.0,-1.0
6648,3,20,10,0,1009,8,1,KRyfCz,3,1,2,2,338,337,333,6649,3,333,338,337,338,337.0,333,1.0,4.0,5,-5,1,-4,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,5,0,1,2.0,-1.0,1.0,-2.0,0.0,-1.0
6649,3,20,10,0,1010,1,1,2r3xBi,1,3,2,1,338,336,335,6650,1,338,335,336,338,336.0,335,2.0,1.0,3,3,-1,2,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,3,2,-2.0,1.0,-1.0,0.0,-2.0,-1.0
6650,3,20,10,0,1009,26,1,VOm6nZ,2,3,1,2,344,340,324,6651,1,340,324,344,344,340.0,324,4.0,16.0,20,16,-20,-4,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,4,20,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6651,3,20,10,0,1009,9,1,KRyfCz,3,1,2,2,475,356,177,6652,3,177,475,356,475,356.0,177,119.0,179.0,298,-298,119,-179,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,298,0,119,2.0,-1.0,1.0,-2.0,0.0,-1.0
6652,3,20,10,0,1010,27,1,VOm6nZ,2,3,1,1,521,390,98,6653,3,390,98,521,521,390.0,98,131.0,292.0,423,292,-423,-131,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,131,423,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6653,3,20,10,0,1009,4,1,JaepXc,2,3,1,3,404,302,302,6654,2,302,302,404,404,302.0,302,102.0,0.0,102,0,-102,-102,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,102,102,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6654,3,20,10,0,1010,28,1,VOm6nZ,3,1,2,3,521,391,97,6655,1,97,521,391,521,391.0,97,130.0,294.0,424,-424,130,-294,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,424,0,130,2.0,-1.0,1.0,-2.0,0.0,-1.0
6655,3,20,10,0,1010,10,1,KRyfCz,3,2,1,2,405,304,300,6656,2,300,304,405,405,304.0,300,101.0,4.0,105,-4,-101,-105,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,105,101,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6656,3,20,10,0,1009,29,1,VOm6nZ,1,3,2,2,347,331,330,6657,3,347,330,331,347,331.0,330,16.0,1.0,17,17,-1,16,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,17,16,-2.0,1.0,-1.0,0.0,-2.0,-1.0
6657,3,20,10,0,1008,11,1,KRyfCz,1,3,2,1,560,224,223,6658,1,560,223,224,560,224.0,223,336.0,1.0,337,337,-1,336,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,337,336,-2.0,1.0,-1.0,0.0,-2.0,-1.0
6658,3,20,10,0,1008,12,1,KRyfCz,3,1,2,2,337,336,334,6659,3,334,337,336,337,336.0,334,1.0,2.0,3,-3,1,-2,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,3,0,1,2.0,-1.0,1.0,-2.0,0.0,-1.0
6659,3,20,10,0,1009,13,1,KRyfCz,2,3,1,1,366,329,313,6660,3,329,313,366,366,329.0,313,37.0,16.0,53,16,-53,-37,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,37,53,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6660,3,20,10,0,1009,2,1,I1taKE,2,3,1,1,449,447,112,6661,3,447,112,449,449,447.0,112,2.0,335.0,337,335,-337,-2,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,2,337,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6661,3,20,10,0,1009,5,1,JaepXc,3,1,2,2,362,325,321,6662,3,321,362,325,362,325.0,321,37.0,4.0,41,-41,37,-4,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,41,0,37,2.0,-1.0,1.0,-2.0,0.0,-1.0
6662,3,20,10,0,1009,14,1,KRyfCz,3,2,1,2,344,341,323,6663,2,323,341,344,344,341.0,323,3.0,18.0,21,-18,-3,-21,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,21,3,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6663,3,20,10,0,1010,15,1,KRyfCz,1,3,2,1,338,336,335,6664,1,338,335,336,338,336.0,335,2.0,1.0,3,3,-1,2,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,3,2,-2.0,1.0,-1.0,0.0,-2.0,-1.0
6664,3,20,10,0,1009,16,1,KRyfCz,1,2,3,1,348,332,328,6665,1,348,332,328,348,332.0,328,16.0,4.0,20,16,4,20,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,16,20,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
6665,3,20,10,0,1009,17,1,KRyfCz,2,3,1,3,451,445,112,6666,2,445,112,451,451,445.0,112,6.0,333.0,339,333,-339,-6,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,6,339,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6666,3,20,10,0,1009,6,1,JaepXc,3,2,1,3,631,252,125,6667,1,125,252,631,631,252.0,125,379.0,127.0,506,-127,-379,-506,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,506,379,0,1.0,1.0,2.0,-2.0,-1.0,0.0
6667,3,20,10,0,1009,18,1,KRyfCz,2,3,1,2,404,302,302,6668,1,302,302,404,404,302.0,302,102.0,0.0,102,0,-102,-102,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,102,102,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6668,3,20,10,0,1008,19,1,KRyfCz,2,3,1,1,337,335,335,6669,3,335,335,337,337,335.0,335,2.0,0.0,2,0,-2,-2,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,2,2,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
6669,3,20,10,0,1009,7,1,JaepXc,3,1,2,2,449,448,111,6670,3,111,449,448,449,448.0,111,1.0,337.0,338,-338,1,-337,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,338,0,1,2.0,-1.0,1.0,-2.0,0.0,-1.0
6670,3,20,10,0,1009,20,1,KRyfCz,1,3,2,1,450,446,112,6671,1,450,112,446,450,446.0,112,4.0,334.0,338,338,-334,4,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,338,4,-2.0,1.0,-1.0,0.0,-2.0,-1.0
6671,3,20,10,0,1008,5,1,S2QTwq,3,1,2,2,337,336,334,6672,3,334,337,336,337,336.0,334,1.0,2.0,3,-3,1,-2,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,3,0,1,2.0,-1.0,1.0,-2.0,0.0,-1.0
6672,3,20,10,0,1009,8,1,JaepXc,3,2,1,2,344,341,323,6673,2,323,341,344,344,341.0,323,3.0,18.0,21,-18,-3,-21,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,21,3,0,1.0,1.0,2.0,-2.0,-1.0,0.0
