,VoterID,Util1,Util2,Util3,Util4,NumVotes,NumberOfCandidates,Pref1,Pref2,Pref3,Pref4,VotesCand1PreVote,VotesCand2PreVote,RoundIndex,VotesCand3PreVote,VotesCand4PreVote,PointsPreVote,Vote,GameIndexInSession,SessionIDX,Action,VotesPref1PreVote,VotesPref2PreVote,VotesPref3PreVote,VotesPref4PreVote,VotesLeader_poll,VotesRunnerup_poll,VotesThird_poll,GAP12_poll,GAP23_poll,GAP13_poll,GAP12_pref_poll,GAP23_pref_poll,GAP13_pref_poll,VotesFourth_poll,GAP14_poll,GAP24_poll,GAP34_poll,GAP14_pref_poll,GAP24_pref_poll,GAP34_pref_poll,Pref1_pos,Pos1_pref,Pref3_pos,Pos2_pref,Pref4_pos,Pos3_pref,Pref2_pos,Pos4_pref,Scenario,Scenario_type,GAPL1_Pref_poll,GAPL2_Pref_poll,GAPL3_Pref_poll,GAPL4_Pref_poll,Pos12,Pos23,Pos13,Pos14,Pos24,Pos34,PosL1,PosL2,PosL3,PosL4
2701,ASUYD8BPYM85M,15,10,5,0,1007,4,4,1,3,2,235,298,2701,268,205,0,3,14,1,3,205,235,268,298,298,268.0,235,30.0,33.0,63,-30,-33,-63,205,93,63.0,30,-93,-63,-30,4.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0,24,SCMP,93,63,30,0,1.0,1.0,2.0,3.0,2.0,1.0,-3.0,-2.0,-1.0,0.0
2702,A1XUZFDVKP95VC,15,10,5,0,1006,4,3,1,2,4,228,290,2702,260,227,5,3,4,1,1,260,228,290,227,290,260.0,228,30.0,32.0,62,32,-62,-30,227,63,33.0,1,33,1,63,2.0,3.0,1.0,1.0,4.0,2.0,3.0,4.0,13,LB,30,62,0,63,-1.0,2.0,1.0,-2.0,-1.0,-3.0,-1.0,-2.0,0.0,-3.0
2703,ATGD9YT82E25,15,10,5,0,1006,4,4,3,2,1,236,270,2703,269,230,7,3,18,1,2,230,269,270,236,270,269.0,236,1.0,33.0,34,-39,-1,-40,230,40,39.0,6,-6,33,34,4.0,3.0,1.0,2.0,3.0,4.0,2.0,1.0,16,LB,40,1,0,34,2.0,1.0,3.0,1.0,-1.0,-2.0,-3.0,-1.0,0.0,-2.0
2704,ASUYD8BPYM85M,15,10,5,0,1006,4,4,3,1,2,245,265,2704,251,244,0,3,15,1,2,244,251,245,265,265,251.0,245,14.0,6.0,20,-7,6,-1,244,21,7.0,1,-21,-14,-20,4.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,22,CMP,21,14,20,0,2.0,-1.0,1.0,3.0,1.0,2.0,-3.0,-1.0,-2.0,0.0
2705,A1XUZFDVKP95VC,15,10,5,0,1007,4,3,2,4,1,168,479,2705,192,167,10,3,5,1,1,192,479,167,168,479,192.0,168,287.0,24.0,311,-287,312,25,167,312,25.0,1,24,311,-1,2.0,2.0,4.0,1.0,3.0,4.0,1.0,3.0,8,WLB,287,0,312,311,1.0,-3.0,-2.0,-1.0,-2.0,1.0,-1.0,0.0,-3.0,-2.0
2706,ATGD9YT82E25,15,10,5,0,1007,4,4,2,3,1,253,273,2706,259,221,10,2,19,1,2,221,273,259,253,273,259.0,253,14.0,6.0,20,-52,14,-38,221,52,38.0,32,-32,20,6,4.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,10,WLB,52,0,14,20,3.0,-1.0,2.0,1.0,-2.0,-1.0,-3.0,0.0,-1.0,-2.0
2707,ASUYD8BPYM85M,15,10,5,0,1007,4,1,3,4,2,235,269,2707,268,234,5,3,16,1,2,235,268,234,269,269,268.0,235,1.0,33.0,34,-33,34,1,234,35,34.0,1,-34,-1,-35,3.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,21,CMP,34,1,35,0,1.0,-2.0,-1.0,2.0,1.0,3.0,-2.0,-1.0,-3.0,0.0
2708,A1XUZFDVKP95VC,15,10,5,0,1007,4,4,1,3,2,183,460,2708,184,179,0,2,6,1,4,179,183,184,460,460,184.0,183,276.0,1.0,277,-4,-1,-5,179,281,5.0,4,-281,-277,-276,4.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0,24,SCMP,281,277,276,0,1.0,1.0,2.0,3.0,2.0,1.0,-3.0,-2.0,-1.0,0.0
2709,ASUYD8BPYM85M,15,10,5,0,1007,4,1,3,4,2,171,489,2709,196,150,0,2,17,1,4,171,196,150,489,489,196.0,171,293.0,25.0,318,-25,46,21,150,339,46.0,21,-318,-293,-339,3.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,21,CMP,318,293,339,0,1.0,-2.0,-1.0,2.0,1.0,3.0,-2.0,-1.0,-3.0,0.0
2710,ATGD9YT82E25,15,10,5,0,1007,4,3,1,2,4,232,279,2710,264,231,5,2,20,1,3,264,232,279,231,279,264.0,232,15.0,32.0,47,32,-47,-15,231,48,33.0,1,33,1,48,2.0,3.0,1.0,1.0,4.0,2.0,3.0,4.0,13,LB,15,47,0,48,-1.0,2.0,1.0,-2.0,-1.0,-3.0,-1.0,-2.0,0.0,-3.0
2711,ASUYD8BPYM85M,15,10,5,0,1007,4,1,2,3,4,168,479,2711,192,167,10,2,18,1,2,168,479,192,167,479,192.0,168,287.0,24.0,311,-311,287,-24,167,312,25.0,1,1,312,25,3.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0,9,WLB,311,0,287,312,2.0,-1.0,1.0,-1.0,-3.0,-2.0,-2.0,0.0,-1.0,-3.0
2712,A1XUZFDVKP95VC,15,10,5,0,1003,4,4,2,1,3,250,252,2712,251,249,10,2,7,1,2,249,252,250,251,252,251.0,250,1.0,1.0,2,-3,2,-1,249,3,2.0,1,-2,1,-1,4.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,12,WLB,3,0,2,1,3.0,-2.0,1.0,2.0,-1.0,1.0,-3.0,0.0,-2.0,-1.0
2713,ASUYD8BPYM85M,15,10,5,0,1007,4,4,2,1,3,238,287,2713,272,209,10,2,19,1,2,209,287,238,272,287,272.0,238,15.0,34.0,49,-78,49,-29,209,78,63.0,29,-63,15,-34,4.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,12,WLB,78,0,49,15,3.0,-2.0,1.0,2.0,-1.0,1.0,-3.0,0.0,-2.0,-1.0
2714,ASUYD8BPYM85M,15,10,5,0,1007,4,3,4,1,2,235,269,2714,268,234,7,3,20,1,1,268,234,235,269,269,268.0,235,1.0,33.0,34,34,-1,33,234,35,34.0,1,-1,-35,-34,2.0,4.0,3.0,1.0,1.0,3.0,4.0,2.0,20,SLB,1,35,34,0,-2.0,1.0,-1.0,1.0,3.0,2.0,-1.0,-3.0,-2.0,0.0
2715,A1XUZFDVKP95VC,15,10,5,0,1006,4,4,3,2,1,258,262,2715,259,226,5,2,8,1,3,226,259,262,258,262,259.0,258,3.0,1.0,4,-33,-3,-36,226,36,33.0,32,-32,1,4,4.0,3.0,1.0,2.0,3.0,4.0,2.0,1.0,16,LB,36,3,0,4,2.0,1.0,3.0,1.0,-1.0,-2.0,-3.0,-1.0,0.0,-2.0
2716,ASUYD8BPYM85M,15,10,5,0,1007,4,1,3,2,4,233,311,2716,234,228,5,2,21,1,3,233,234,311,228,311,234.0,233,77.0,1.0,78,-1,-77,-78,228,83,6.0,5,5,6,83,3.0,3.0,1.0,2.0,4.0,1.0,2.0,4.0,15,LB,78,77,0,83,1.0,1.0,2.0,-1.0,-2.0,-3.0,-2.0,-1.0,0.0,-3.0
2717,A1XUZFDVKP95VC,15,10,5,0,1007,4,4,3,1,2,233,280,2717,266,227,0,4,9,1,1,227,266,233,280,280,266.0,233,14.0,33.0,47,-39,33,-6,227,53,39.0,6,-53,-14,-47,4.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,22,CMP,53,14,47,0,2.0,-1.0,1.0,3.0,1.0,2.0,-3.0,-1.0,-2.0,0.0
2718,ATGD9YT82E25,15,10,5,0,1007,4,1,2,4,3,171,489,2718,196,150,10,2,21,1,2,171,489,150,196,489,196.0,171,293.0,25.0,318,-318,339,21,150,339,46.0,21,-25,293,-46,3.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,11,WLB,318,0,339,293,2.0,-3.0,-1.0,1.0,-1.0,2.0,-2.0,0.0,-3.0,-1.0
2719,ASUYD8BPYM85M,15,10,5,0,1006,4,1,3,4,2,180,462,2719,184,179,0,2,22,1,4,180,184,179,462,462,184.0,180,278.0,4.0,282,-4,5,1,179,283,5.0,1,-282,-278,-283,3.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,21,CMP,282,278,283,0,1.0,-2.0,-1.0,2.0,1.0,3.0,-2.0,-1.0,-3.0,0.0
2720,ATGD9YT82E25,15,10,5,0,1006,4,1,4,3,2,228,290,2720,260,227,0,3,22,1,3,228,227,260,290,290,260.0,228,30.0,32.0,62,1,-33,-32,227,63,33.0,1,-62,-63,-30,3.0,4.0,2.0,3.0,1.0,1.0,4.0,2.0,23,SCMP,62,63,30,0,-1.0,2.0,1.0,2.0,3.0,1.0,-2.0,-3.0,-1.0,0.0
2721,A1XUZFDVKP95VC,15,10,5,0,1007,4,1,4,2,3,242,277,2721,276,211,5,2,10,1,3,242,211,277,276,277,276.0,242,1.0,34.0,35,31,-66,-35,211,66,65.0,31,-34,-65,1,3.0,3.0,1.0,4.0,2.0,1.0,4.0,2.0,17,LB,35,66,0,1,-1.0,3.0,2.0,1.0,2.0,-1.0,-2.0,-3.0,0.0,-1.0
2722,ATGD9YT82E25,15,10,5,0,1005,4,3,4,1,2,182,458,2722,183,181,0,1,23,1,3,183,181,182,458,458,183.0,182,275.0,1.0,276,2,-1,1,181,277,2.0,1,-275,-277,-276,2.0,4.0,3.0,1.0,1.0,3.0,4.0,2.0,20,SLB,275,277,276,0,-2.0,1.0,-1.0,1.0,3.0,2.0,-1.0,-3.0,-2.0,0.0
2723,ATGD9YT82E25,15,10,5,0,1007,4,1,4,3,2,235,272,2723,269,230,0,2,24,1,4,235,230,269,272,272,269.0,235,3.0,34.0,37,5,-39,-34,230,42,39.0,5,-37,-42,-3,3.0,4.0,2.0,3.0,1.0,1.0,4.0,2.0,23,SCMP,37,42,3,0,-1.0,2.0,1.0,2.0,3.0,1.0,-2.0,-3.0,-1.0,0.0
2724,ASUYD8BPYM85M,15,10,5,0,1007,4,4,2,3,1,247,266,2724,253,240,10,2,23,1,2,240,266,253,247,266,253.0,247,13.0,6.0,19,-26,13,-13,240,26,13.0,7,-7,19,6,4.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,10,WLB,26,0,13,19,3.0,-1.0,2.0,1.0,-2.0,-1.0,-3.0,0.0,-1.0,-2.0
2725,ATGD9YT82E25,15,10,5,0,1006,4,1,3,2,4,228,290,2725,260,227,5,2,25,1,3,228,260,290,227,290,260.0,228,30.0,32.0,62,-32,-30,-62,227,63,33.0,1,1,33,63,3.0,3.0,1.0,2.0,4.0,1.0,2.0,4.0,15,LB,62,30,0,63,1.0,1.0,2.0,-1.0,-2.0,-3.0,-2.0,-1.0,0.0,-3.0
2726,ASUYD8BPYM85M,15,10,5,0,1007,4,4,2,3,1,243,277,2726,249,237,10,2,24,1,2,237,277,249,243,277,249.0,243,28.0,6.0,34,-40,28,-12,237,40,12.0,6,-6,34,6,4.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,10,WLB,40,0,28,34,3.0,-1.0,2.0,1.0,-2.0,-1.0,-3.0,0.0,-1.0,-2.0
2727,A1XUZFDVKP95VC,15,10,5,0,1007,4,1,3,4,2,249,284,2727,255,218,0,1,11,1,1,249,255,218,284,284,255.0,249,29.0,6.0,35,-6,37,31,218,66,37.0,31,-35,-29,-66,3.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,21,CMP,35,29,66,0,1.0,-2.0,-1.0,2.0,1.0,3.0,-2.0,-1.0,-3.0,0.0
2728,ASUYD8BPYM85M,15,10,5,0,1007,4,3,2,4,1,221,338,2728,253,194,10,2,25,1,2,253,338,194,221,338,253.0,221,85.0,32.0,117,-85,144,59,194,144,59.0,27,32,117,-27,2.0,2.0,4.0,1.0,3.0,4.0,1.0,3.0,8,WLB,85,0,144,117,1.0,-3.0,-2.0,-1.0,-2.0,1.0,-1.0,0.0,-3.0,-2.0
2729,ATGD9YT82E25,15,10,5,0,1007,4,3,1,4,2,253,273,2729,259,221,0,3,26,1,1,259,253,221,273,273,259.0,253,14.0,6.0,20,6,32,38,221,52,38.0,32,-14,-20,-52,2.0,4.0,4.0,1.0,1.0,2.0,3.0,3.0,19,SLB,14,20,52,0,-1.0,-1.0,-2.0,1.0,2.0,3.0,-1.0,-2.0,-3.0,0.0
2730,A1XUZFDVKP95VC,15,10,5,0,1007,4,4,2,3,1,238,287,2730,272,209,10,2,12,1,2,209,287,272,238,287,272.0,238,15.0,34.0,49,-78,15,-63,209,78,63.0,29,-29,49,34,4.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,10,WLB,78,0,15,49,3.0,-1.0,2.0,1.0,-2.0,-1.0,-3.0,0.0,-1.0,-2.0
2731,ASUYD8BPYM85M,15,10,5,0,1007,4,4,1,2,3,230,315,2731,236,225,5,2,26,1,3,225,230,315,236,315,236.0,230,79.0,6.0,85,-5,-85,-90,225,90,11.0,5,-11,-6,79,4.0,3.0,1.0,4.0,2.0,2.0,3.0,1.0,18,LB,90,85,0,79,1.0,2.0,3.0,2.0,1.0,-1.0,-3.0,-2.0,0.0,-1.0
2732,ASUYD8BPYM85M,15,10,5,0,1007,4,1,4,2,3,255,265,2732,262,224,5,2,27,1,3,255,224,265,262,265,262.0,255,3.0,7.0,10,31,-41,-10,224,41,38.0,31,-7,-38,3,3.0,3.0,1.0,4.0,2.0,1.0,4.0,2.0,17,LB,10,41,0,3,-1.0,3.0,2.0,1.0,2.0,-1.0,-2.0,-3.0,0.0,-1.0
2733,A1XUZFDVKP95VC,15,10,5,0,1007,4,1,2,4,3,183,460,2733,184,179,10,2,13,1,2,183,460,179,184,460,184.0,183,276.0,1.0,277,-277,281,4,179,281,5.0,4,-1,276,-5,3.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,11,WLB,277,0,281,276,2.0,-3.0,-1.0,1.0,-1.0,2.0,-2.0,0.0,-3.0,-1.0
2734,ATGD9YT82E25,15,10,5,0,1006,4,1,4,3,2,248,261,2734,249,247,0,1,27,1,1,248,247,249,261,261,249.0,248,12.0,1.0,13,1,-2,-1,247,14,2.0,1,-13,-14,-12,3.0,4.0,2.0,3.0,1.0,1.0,4.0,2.0,23,SCMP,13,14,12,0,-1.0,2.0,1.0,2.0,3.0,1.0,-2.0,-3.0,-1.0,0.0
2735,ASUYD8BPYM85M,15,10,5,0,1007,4,3,2,1,4,235,298,2735,268,205,10,2,28,1,2,268,298,235,205,298,268.0,235,30.0,33.0,63,-30,63,33,205,93,63.0,30,63,93,30,2.0,2.0,3.0,1.0,4.0,3.0,1.0,4.0,7,WLB,30,0,63,93,1.0,-2.0,-1.0,-2.0,-3.0,-1.0,-1.0,0.0,-2.0,-3.0
2736,A1XUZFDVKP95VC,15,10,5,0,1007,4,3,2,4,1,235,298,2736,268,205,10,3,14,1,1,268,298,205,235,298,268.0,235,30.0,33.0,63,-30,93,63,205,93,63.0,30,33,63,-30,2.0,2.0,4.0,1.0,3.0,4.0,1.0,3.0,8,WLB,30,0,93,63,1.0,-3.0,-2.0,-1.0,-2.0,1.0,-1.0,0.0,-3.0,-2.0
2737,ASUYD8BPYM85M,15,10,5,0,1007,4,3,1,2,4,235,272,2737,269,230,5,2,29,1,3,269,235,272,230,272,269.0,235,3.0,34.0,37,34,-37,-3,230,42,39.0,5,39,5,42,2.0,3.0,1.0,1.0,4.0,2.0,3.0,4.0,13,LB,3,37,0,42,-1.0,2.0,1.0,-2.0,-1.0,-3.0,-1.0,-2.0,0.0,-3.0
2738,ASUYD8BPYM85M,15,10,5,0,1006,4,1,2,4,3,251,281,2738,252,221,10,2,30,1,2,251,281,221,252,281,252.0,251,29.0,1.0,30,-30,60,30,221,60,31.0,30,-1,29,-31,3.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,11,WLB,30,0,60,29,2.0,-3.0,-1.0,1.0,-1.0,2.0,-2.0,0.0,-3.0,-1.0
2739,A1XUZFDVKP95VC,15,10,5,0,1004,4,3,2,1,4,231,310,2739,232,230,10,2,15,1,2,232,310,231,230,310,232.0,231,78.0,1.0,79,-78,79,1,230,80,2.0,1,2,80,1,2.0,2.0,3.0,1.0,4.0,3.0,1.0,4.0,7,WLB,78,0,79,80,1.0,-2.0,-1.0,-2.0,-3.0,-1.0,-1.0,0.0,-2.0,-3.0
2740,ASUYD8BPYM85M,15,10,5,0,1006,4,1,4,2,3,255,270,2740,256,224,5,2,31,1,3,255,224,270,256,270,256.0,255,14.0,1.0,15,31,-46,-15,224,46,32.0,31,-1,-32,14,3.0,3.0,1.0,4.0,2.0,1.0,4.0,2.0,17,LB,15,46,0,14,-1.0,3.0,2.0,1.0,2.0,-1.0,-2.0,-3.0,0.0,-1.0
2741,ATGD9YT82E25,15,10,5,0,1007,4,3,2,1,4,233,280,2741,266,227,10,2,28,1,2,266,280,233,227,280,266.0,233,14.0,33.0,47,-14,47,33,227,53,39.0,6,39,53,6,2.0,2.0,3.0,1.0,4.0,3.0,1.0,4.0,7,WLB,14,0,47,53,1.0,-2.0,-1.0,-2.0,-3.0,-1.0,-1.0,0.0,-2.0,-3.0
2742,ASUYD8BPYM85M,15,10,5,0,1007,4,4,1,2,3,217,330,2742,248,211,5,2,32,1,3,211,217,330,248,330,248.0,217,82.0,31.0,113,-6,-113,-119,211,119,37.0,6,-37,-31,82,4.0,3.0,1.0,4.0,2.0,2.0,3.0,1.0,18,LB,119,113,0,82,1.0,2.0,3.0,2.0,1.0,-1.0,-3.0,-2.0,0.0,-1.0
2743,A1XUZFDVKP95VC,15,10,5,0,1007,4,3,4,2,1,233,280,2743,266,227,5,3,16,1,1,266,227,280,233,280,266.0,233,14.0,33.0,47,39,-53,-14,227,53,39.0,6,33,-6,47,2.0,3.0,1.0,1.0,3.0,4.0,4.0,2.0,14,LB,14,53,0,47,-2.0,3.0,1.0,-1.0,1.0,-2.0,-1.0,-3.0,0.0,-2.0
2744,ATGD9YT82E25,15,10,5,0,1005,4,4,2,3,1,250,254,2744,251,249,10,2,29,1,2,249,254,251,250,254,251.0,250,3.0,1.0,4,-5,3,-2,249,5,2.0,1,-1,4,1,4.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,10,WLB,5,0,3,4,3.0,-1.0,2.0,1.0,-2.0,-1.0,-3.0,0.0,-1.0,-2.0
2745,ATGD9YT82E25,15,10,5,0,1007,4,4,1,2,3,168,479,2745,192,167,5,2,30,1,3,167,168,479,192,479,192.0,168,287.0,24.0,311,-1,-311,-312,167,312,25.0,1,-25,-24,287,4.0,3.0,1.0,4.0,2.0,2.0,3.0,1.0,18,LB,312,311,0,287,1.0,2.0,3.0,2.0,1.0,-1.0,-3.0,-2.0,0.0,-1.0
2746,A1XUZFDVKP95VC,15,10,5,0,1003,4,1,3,4,2,250,252,2746,251,249,0,1,17,1,1,250,251,249,252,252,251.0,250,1.0,1.0,2,-1,2,1,249,3,2.0,1,-2,-1,-3,3.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,21,CMP,2,1,3,0,1.0,-2.0,-1.0,2.0,1.0,3.0,-2.0,-1.0,-3.0,0.0
2747,ATGD9YT82E25,15,10,5,0,1005,4,1,3,2,4,250,254,2747,251,249,5,1,31,1,1,250,251,254,249,254,251.0,250,3.0,1.0,4,-1,-3,-4,249,5,2.0,1,1,2,5,3.0,3.0,1.0,2.0,4.0,1.0,2.0,4.0,15,LB,4,3,0,5,1.0,1.0,2.0,-1.0,-2.0,-3.0,-2.0,-1.0,0.0,-3.0
2748,A1XUZFDVKP95VC,15,10,5,0,1005,4,4,3,1,2,244,272,2748,245,243,0,1,18,1,3,243,245,244,272,272,245.0,244,27.0,1.0,28,-2,1,-1,243,29,2.0,1,-29,-27,-28,4.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,22,CMP,29,27,28,0,2.0,-1.0,1.0,3.0,1.0,2.0,-3.0,-1.0,-2.0,0.0
2749,ATGD9YT82E25,15,10,5,0,1006,4,1,3,2,4,180,462,2749,184,179,5,2,32,1,3,180,184,462,179,462,184.0,180,278.0,4.0,282,-4,-278,-282,179,283,5.0,1,1,5,283,3.0,3.0,1.0,2.0,4.0,1.0,2.0,4.0,15,LB,282,278,0,283,1.0,1.0,2.0,-1.0,-2.0,-3.0,-2.0,-1.0,0.0,-3.0
2750,A1XUZFDVKP95VC,15,10,5,0,1003,4,4,1,2,3,250,252,2750,251,249,5,4,19,1,1,249,250,252,251,252,251.0,250,1.0,1.0,2,-1,-2,-3,249,3,2.0,1,-2,-1,1,4.0,3.0,1.0,4.0,2.0,2.0,3.0,1.0,18,LB,3,2,0,1,1.0,2.0,3.0,2.0,1.0,-1.0,-3.0,-2.0,0.0,-1.0
2751,A1XUZFDVKP95VC,15,10,5,0,1006,4,1,3,2,4,236,270,2751,269,230,7,3,20,1,2,236,269,270,230,270,269.0,236,1.0,33.0,34,-33,-1,-34,230,40,39.0,6,6,39,40,3.0,3.0,1.0,2.0,4.0,1.0,2.0,4.0,15,LB,34,1,0,40,1.0,1.0,2.0,-1.0,-2.0,-3.0,-2.0,-1.0,0.0,-3.0
2752,A1XUZFDVKP95VC,15,10,5,0,1007,4,4,2,3,1,233,280,2752,266,227,10,4,21,1,1,227,280,266,233,280,266.0,233,14.0,33.0,47,-53,14,-39,227,53,39.0,6,-6,47,33,4.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,10,WLB,53,0,14,47,3.0,-1.0,2.0,1.0,-2.0,-1.0,-3.0,0.0,-1.0,-2.0
2753,A1XUZFDVKP95VC,15,10,5,0,1007,4,3,2,4,1,247,266,2753,253,240,10,4,22,1,3,253,266,240,247,266,253.0,247,13.0,6.0,19,-13,26,13,240,26,13.0,7,6,19,-7,2.0,2.0,4.0,1.0,3.0,4.0,1.0,3.0,8,WLB,13,0,26,19,1.0,-3.0,-2.0,-1.0,-2.0,1.0,-1.0,0.0,-3.0,-2.0
2754,A1XUZFDVKP95VC,15,10,5,0,1007,4,1,2,4,3,235,269,2754,268,234,10,2,23,1,2,235,269,234,268,269,268.0,235,1.0,33.0,34,-34,35,1,234,35,34.0,1,-33,1,-34,3.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,11,WLB,34,0,35,1,2.0,-3.0,-1.0,1.0,-1.0,2.0,-2.0,0.0,-3.0,-1.0
2755,A1XUZFDVKP95VC,15,10,5,0,1007,4,4,2,3,1,253,273,2755,259,221,10,3,24,1,3,221,273,259,253,273,259.0,253,14.0,6.0,20,-52,14,-38,221,52,38.0,32,-32,20,6,4.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,10,WLB,52,0,14,20,3.0,-1.0,2.0,1.0,-2.0,-1.0,-3.0,0.0,-1.0,-2.0
2756,A1XUZFDVKP95VC,15,10,5,0,1007,4,1,4,3,2,238,287,2756,272,209,0,4,25,1,2,238,209,272,287,287,272.0,238,15.0,34.0,49,29,-63,-34,209,78,63.0,29,-49,-78,-15,3.0,4.0,2.0,3.0,1.0,1.0,4.0,2.0,23,SCMP,49,78,15,0,-1.0,2.0,1.0,2.0,3.0,1.0,-2.0,-3.0,-1.0,0.0
2757,A1XUZFDVKP95VC,15,10,5,0,1007,4,4,1,3,2,229,291,2757,262,224,0,4,26,1,1,224,229,262,291,291,262.0,229,29.0,33.0,62,-5,-33,-38,224,67,38.0,5,-67,-62,-29,4.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0,24,SCMP,67,62,29,0,1.0,1.0,2.0,3.0,2.0,1.0,-3.0,-2.0,-1.0,0.0
2758,A1XUZFDVKP95VC,15,10,5,0,1005,4,3,1,2,4,182,458,2758,183,181,5,2,27,1,3,183,182,458,181,458,183.0,182,275.0,1.0,276,1,-276,-275,181,277,2.0,1,2,1,277,2.0,3.0,1.0,1.0,4.0,2.0,3.0,4.0,13,LB,275,276,0,277,-1.0,2.0,1.0,-2.0,-1.0,-3.0,-1.0,-2.0,0.0,-3.0
2759,A1XUZFDVKP95VC,15,10,5,0,1006,4,1,4,3,2,234,270,2759,268,233,0,4,28,1,2,234,233,268,270,270,268.0,234,2.0,34.0,36,1,-35,-34,233,37,35.0,1,-36,-37,-2,3.0,4.0,2.0,3.0,1.0,1.0,4.0,2.0,23,SCMP,36,37,2,0,-1.0,2.0,1.0,2.0,3.0,1.0,-2.0,-3.0,-1.0,0.0
2760,A323RBOHUTRW53,15,10,5,0,1007,4,2,3,1,4,249,258,2760,256,243,15,2,1,1,1,258,256,249,243,258,256.0,249,2.0,7.0,9,2,7,9,243,15,13.0,6,15,13,6,1.0,1.0,3.0,2.0,4.0,3.0,2.0,4.0,1,TRT,0,2,9,15,-1.0,-1.0,-2.0,-3.0,-2.0,-1.0,0.0,-1.0,-2.0,-3.0
2761,A1XUZFDVKP95VC,15,10,5,0,1006,4,3,4,2,1,258,262,2761,259,226,5,3,29,1,1,259,226,262,258,262,259.0,258,3.0,1.0,4,33,-36,-3,226,36,33.0,32,1,-32,4,2.0,3.0,1.0,1.0,3.0,4.0,4.0,2.0,14,LB,3,36,0,4,-2.0,3.0,1.0,-1.0,1.0,-2.0,-1.0,-3.0,0.0,-2.0
2762,A323RBOHUTRW53,15,10,5,0,1005,4,2,3,1,4,258,260,2762,259,227,15,2,2,1,1,260,259,258,227,260,259.0,258,1.0,1.0,2,1,1,2,227,33,32.0,31,33,32,31,1.0,1.0,3.0,2.0,4.0,3.0,2.0,4.0,1,TRT,0,1,2,33,-1.0,-1.0,-2.0,-3.0,-2.0,-1.0,0.0,-1.0,-2.0,-3.0
2763,A1XUZFDVKP95VC,15,10,5,0,1007,4,1,4,2,3,184,472,2763,189,161,5,2,30,1,3,184,161,472,189,472,189.0,184,283.0,5.0,288,23,-311,-288,161,311,28.0,23,-5,-28,283,3.0,3.0,1.0,4.0,2.0,1.0,4.0,2.0,17,LB,288,311,0,283,-1.0,3.0,2.0,1.0,2.0,-1.0,-2.0,-3.0,0.0,-1.0
2764,A1XUZFDVKP95VC,15,10,5,0,1007,4,1,3,4,2,249,258,2764,256,243,0,1,31,1,1,249,256,243,258,258,256.0,249,2.0,7.0,9,-7,13,6,243,15,13.0,6,-9,-2,-15,3.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,21,CMP,9,2,15,0,1.0,-2.0,-1.0,2.0,1.0,3.0,-2.0,-1.0,-3.0,0.0
2765,A323RBOHUTRW53,15,10,5,0,1007,4,3,4,1,2,233,280,2765,266,227,0,3,3,1,1,266,227,233,280,280,266.0,233,14.0,33.0,47,39,-6,33,227,53,39.0,6,-14,-53,-47,2.0,4.0,3.0,1.0,1.0,3.0,4.0,2.0,20,SLB,14,53,47,0,-2.0,1.0,-1.0,1.0,3.0,2.0,-1.0,-3.0,-2.0,0.0
2766,A323RBOHUTRW53,15,10,5,0,1007,4,1,2,4,3,171,489,2766,196,150,10,1,4,1,1,171,489,150,196,489,196.0,171,293.0,25.0,318,-318,339,21,150,339,46.0,21,-25,293,-46,3.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,11,WLB,318,0,339,293,2.0,-3.0,-1.0,1.0,-1.0,2.0,-2.0,0.0,-3.0,-1.0
2767,A323RBOHUTRW53,15,10,5,0,1007,4,3,1,4,2,242,277,2767,276,211,7,3,5,1,1,276,242,211,277,277,276.0,242,1.0,34.0,35,34,31,65,211,66,65.0,31,-1,-35,-66,2.0,4.0,4.0,1.0,1.0,2.0,3.0,3.0,19,SLB,1,35,66,0,-1.0,-1.0,-2.0,1.0,2.0,3.0,-1.0,-2.0,-3.0,0.0
